Series Name,Series Code,Country Name,Country Code,2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018]
"Educational attainment, Doctoral or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.DO.MA.ZS,Uruguay,URY,..,..,..,..,..
"Educational attainment, Doctoral or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.DO.MA.ZS,"Venezuela, RB",VEN,..,..,..,..,..
"Educational attainment, Doctoral or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.DO.MA.ZS,Bolivia,BOL,..,0.28049,..,..,..
"Educational attainment, Doctoral or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.DO.MA.ZS,Colombia,COL,..,..,..,..,..
"Educational attainment, Doctoral or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.DO.MA.ZS,Suriname,SUR,..,..,..,..,..
"Educational attainment, Doctoral or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.DO.MA.ZS,Guyana,GUY,..,..,..,..,..
"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,Brazil,BRA,..,..,0.20434,0.21736,0.25762
"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,Peru,PER,..,..,..,..,..
"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,Panama,PAN,..,..,..,..,..
"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,Paraguay,PRY,0.06525,0.12244,0.05027,..,0.0558
"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,Chile,CHL,..,..,..,..,..
"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,Argentina,ARG,..,..,..,..,..
"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,Uruguay,URY,..,..,..,..,..
"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,"Venezuela, RB",VEN,..,..,..,..,..
"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,Bolivia,BOL,..,0.21664,..,..,..
"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,Colombia,COL,..,..,..,..,..
"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,Suriname,SUR,..,..,..,..,..
"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,Guyana,GUY,..,..,..,..,..
Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,Brazil,BRA,26.81877,25.61507,..,..,..
Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,Peru,PER,38.47043,36.48986,34.8408,33.48605,33.88491
Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,Panama,PAN,..,..,..,..,..
Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,Paraguay,PRY,..,..,36.43652,..,..
Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,Chile,CHL,24.79976,25.61475,28.08302,27.90774,..
Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,Argentina,ARG,30.06039,30.04134,30.07402,29.59458,..
Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,Uruguay,URY,..,..,23.55671,23.12419,..
Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,"Venezuela, RB",VEN,..,..,..,..,..
Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,Bolivia,BOL,41.61005,..,..,..,..
Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,Colombia,COL,35.60003,36.72368,35.98056,35.00704,32.70964
Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,Suriname,SUR,..,..,..,..,..
Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,Guyana,GUY,..,..,..,..,..
Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,Brazil,BRA,43.09467,41.3708,..,..,..
Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,Peru,PER,30.71785,30.77965,32.52512,33.77806,34.22307
Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,Panama,PAN,..,..,..,..,..
Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,Paraguay,PRY,..,..,31.27849,..,..
Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,Chile,CHL,27.97542,29.36544,29.06897,28.47031,..
Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,Argentina,ARG,41.47732,41.33272,40.93612,39.5394,..
Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,Uruguay,URY,..,..,34.00628,34.67528,..
Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,"Venezuela, RB",VEN,..,..,..,..,..
Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,Bolivia,BOL,27.09764,..,..,..,..
Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,Colombia,COL,37.49596,35.40608,34.68962,37.24471,38.05749
Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,Suriname,SUR,..,..,..,..,..
Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,Guyana,GUY,..,..,..,..,..
Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,Brazil,BRA,19.27436,21.454,..,..,..
Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,Peru,PER,14.22039,16.08268,16.97907,16.66902,15.77045
Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,Panama,PAN,..,..,..,..,..
Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,Paraguay,PRY,..,..,23.32598,..,..
Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,Chile,CHL,24.69634,25.68189,25.39554,25.15363,..
Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,Argentina,ARG,20.40408,20.5357,20.36758,22.08034,..
Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,Uruguay,URY,..,..,25.11407,24.79632,..
Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,"Venezuela, RB",VEN,..,..,..,..,..
Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,Bolivia,BOL,26.22247,..,..,..,..
Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,Colombia,COL,20.75521,21.38159,22.97659,22.49238,23.31461
Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,Suriname,SUR,..,..,..,..,..
Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,Guyana,GUY,..,..,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Brazil,BRA,5.94848,6.24106,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Peru,PER,3.69064,3.9668,3.81827,3.92396,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Panama,PAN,..,..,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Paraguay,PRY,..,..,3.43834,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Chile,CHL,4.73018,4.8737,5.35064,5.41582,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Argentina,ARG,5.36144,5.77611,5.57218,5.50825,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Uruguay,URY,..,..,4.7591,4.86891,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,"Venezuela, RB",VEN,..,..,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Bolivia,BOL,7.28535,..,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Colombia,COL,4.62946,4.47039,4.47672,4.49839,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Suriname,SUR,..,..,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Guyana,GUY,5.84796,5.21483,6.061,6.34497,..
"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,Brazil,BRA,15.63691,16.14928,..,..,..
"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,Peru,PER,16.21989,17.57486,17.8701,18.23592,16.98693
"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,Panama,PAN,..,..,..,..,..
"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,Paraguay,PRY,..,..,18.15432,..,..
"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,Chile,CHL,19.92072,19.59405,21.15548,21.30323,..
"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,Argentina,ARG,13.79967,13.96343,13.37615,13.26629,..
"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,Uruguay,URY,..,..,14.35388,14.62195,..
"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,"Venezuela, RB",VEN,..,..,..,..,..
"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,Bolivia,BOL,16.8421,..,..,..,..
"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,Colombia,COL,15.77153,15.05302,16.21151,16.19191,16.30222
"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,Suriname,SUR,..,..,..,..,..
"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,Guyana,GUY,18.73569,17.80268,18.71751,18.27612,..
"Government expenditure per student, primary (% of GDP per capita)",SE.XPD.PRIM.PC.ZS,Brazil,BRA,19.58982,20.20114,..,..,..
"Government expenditure per student, primary (% of GDP per capita)",SE.XPD.PRIM.PC.ZS,Peru,PER,12.58036,12.92667,11.80996,11.83616,..
"Government expenditure per student, primary (% of GDP per capita)",SE.XPD.PRIM.PC.ZS,Panama,PAN,..,..,..,..,..
"Government expenditure per student, primary (% of GDP per capita)",SE.XPD.PRIM.PC.ZS,Paraguay,PRY,..,..,11.48154,..,..
"Government expenditure per student, primary (% of GDP per capita)",SE.XPD.PRIM.PC.ZS,Chile,CHL,14.0646,15.00786,18.01634,18.01505,..
"Government expenditure per student, primary (% of GDP per capita)",SE.XPD.PRIM.PC.ZS,Argentina,ARG,14.46554,15.70777,15.38566,15.18102,..
"Government expenditure per student, primary (% of GDP per capita)",SE.XPD.PRIM.PC.ZS,Uruguay,URY,..,..,12.26154,12.78945,..
"Government expenditure per student, primary (% of GDP per capita)",SE.XPD.PRIM.PC.ZS,"Venezuela, RB",VEN,..,17.91013,..,..,..
"Government expenditure per student, primary (% of GDP per capita)",SE.XPD.PRIM.PC.ZS,Bolivia,BOL,23.4822,..,..,..,..
"Government expenditure per student, primary (% of GDP per capita)",SE.XPD.PRIM.PC.ZS,Colombia,COL,17.33911,17.67644,17.61786,17.75539,..
"Government expenditure per student, primary (% of GDP per capita)",SE.XPD.PRIM.PC.ZS,Suriname,SUR,..,..,..,..,..
"Government expenditure per student, primary (% of GDP per capita)",SE.XPD.PRIM.PC.ZS,Guyana,GUY,..,..,..,..,..
"Government expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,Brazil,BRA,20.71504,21.68345,..,..,..
"Government expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,Peru,PER,13.14714,14.28656,14.32964,15.27798,..
"Government expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,Panama,PAN,..,..,..,..,..
"Government expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,Paraguay,PRY,..,..,11.77681,..,..
"Government expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,Chile,CHL,14.97594,16.44007,18.20487,18.30614,..
"Government expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,Argentina,ARG,21.4458,23.01282,21.82357,20.90316,..
"Government expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,Uruguay,URY,..,..,15.74873,16.34971,..
"Government expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,"Venezuela, RB",VEN,..,14.79092,..,..,..
"Government expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,Bolivia,BOL,18.10119,..,..,..,..
"Government expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,Colombia,COL,17.18327,15.92333,15.79061,17.1803,..
"Government expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,Suriname,SUR,..,..,..,..,..
"Government expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,Guyana,GUY,..,..,..,..,..
"Government expenditure per student, tertiary (% of GDP per capita)",SE.XPD.TERT.PC.ZS,Brazil,BRA,29.00551,33.28407,..,..,..
"Government expenditure per student, tertiary (% of GDP per capita)",SE.XPD.TERT.PC.ZS,Peru,PER,..,..,10.60405,11.0127,..
"Government expenditure per student, tertiary (% of GDP per capita)",SE.XPD.TERT.PC.ZS,Panama,PAN,..,..,..,..,..
"Government expenditure per student, tertiary (% of GDP per capita)",SE.XPD.TERT.PC.ZS,Paraguay,PRY,..,..,..,..,..
"Government expenditure per student, tertiary (% of GDP per capita)",SE.XPD.TERT.PC.ZS,Chile,CHL,17.07304,18.19715,19.67833,19.85122,..
"Government expenditure per student, tertiary (% of GDP per capita)",SE.XPD.TERT.PC.ZS,Argentina,ARG,16.37647,17.36147,16.25644,17.1426,..
"Government expenditure per student, tertiary (% of GDP per capita)",SE.XPD.TERT.PC.ZS,Uruguay,URY,..,..,25.34242,25.68815,..
"Government expenditure per student, tertiary (% of GDP per capita)",SE.XPD.TERT.PC.ZS,"Venezuela, RB",VEN,..,..,..,..,..
"Government expenditure per student, tertiary (% of GDP per capita)",SE.XPD.TERT.PC.ZS,Bolivia,BOL,..,..,..,..,..
"Government expenditure per student, tertiary (% of GDP per capita)",SE.XPD.TERT.PC.ZS,Colombia,COL,20.6791,20.09938,20.90046,20.29352,..
"Government expenditure per student, tertiary (% of GDP per capita)",SE.XPD.TERT.PC.ZS,Suriname,SUR,..,..,..,..,..
"Government expenditure per student, tertiary (% of GDP per capita)",SE.XPD.TERT.PC.ZS,Guyana,GUY,..,..,..,..,..
"Gross intake ratio in first grade of primary education, female (% of relevant age group)",SE.PRM.GINT.FE.ZS,Brazil,BRA,..,..,..,..,..
"Gross intake ratio in first grade of primary education, female (% of relevant age group)",SE.PRM.GINT.FE.ZS,Peru,PER,90.58269,95.78406,101.5537,101.5065,105.5701
"Gross intake ratio in first grade of primary education, female (% of relevant age group)",SE.PRM.GINT.FE.ZS,Panama,PAN,96.4815,98.5736,..,91.38835,..
"Gross intake ratio in first grade of primary education, female (% of relevant age group)",SE.PRM.GINT.FE.ZS,Paraguay,PRY,..,..,..,..,..
"Gross intake ratio in first grade of primary education, female (% of relevant age group)",SE.PRM.GINT.FE.ZS,Chile,CHL,96.81469,98.88175,..,99.17928,..
"Gross intake ratio in first grade of primary education, female (% of relevant age group)",SE.PRM.GINT.FE.ZS,Argentina,ARG,101.995,105.0283,106.0744,106.0371,..
"Gross intake ratio in first grade of primary education, female (% of relevant age group)",SE.PRM.GINT.FE.ZS,Uruguay,URY,99.37571,99.86354,100.5556,..,..
"Gross intake ratio in first grade of primary education, female (% of relevant age group)",SE.PRM.GINT.FE.ZS,"Venezuela, RB",VEN,98.58174,98.2756,96.40458,94.88917,..
"Gross intake ratio in first grade of primary education, female (% of relevant age group)",SE.PRM.GINT.FE.ZS,Bolivia,BOL,91.65255,94.67028,95.3854,99.9063,..
"Gross intake ratio in first grade of primary education, female (% of relevant age group)",SE.PRM.GINT.FE.ZS,Colombia,COL,116.1179,112.4307,111.254,109.0302,111.0097
"Gross intake ratio in first grade of primary education, female (% of relevant age group)",SE.PRM.GINT.FE.ZS,Suriname,SUR,98.68369,103.0376,102.1982,95.43825,92.78207
"Gross intake ratio in first grade of primary education, female (% of relevant age group)",SE.PRM.GINT.FE.ZS,Guyana,GUY,..,..,..,..,..
"Gross intake ratio in first grade of primary education, male (% of relevant age group)",SE.PRM.GINT.MA.ZS,Brazil,BRA,..,..,..,..,..
"Gross intake ratio in first grade of primary education, male (% of relevant age group)",SE.PRM.GINT.MA.ZS,Peru,PER,91.19826,95.85275,102.0093,103.4165,107.4947
"Gross intake ratio in first grade of primary education, male (% of relevant age group)",SE.PRM.GINT.MA.ZS,Panama,PAN,97.6167,101.1904,..,91.64059,..
"Gross intake ratio in first grade of primary education, male (% of relevant age group)",SE.PRM.GINT.MA.ZS,Paraguay,PRY,..,..,..,..,..
"Gross intake ratio in first grade of primary education, male (% of relevant age group)",SE.PRM.GINT.MA.ZS,Chile,CHL,98.08264,98.86295,..,100.4783,..
"Gross intake ratio in first grade of primary education, male (% of relevant age group)",SE.PRM.GINT.MA.ZS,Argentina,ARG,102.8129,105.9919,106.7731,106.3639,..
